"","Query","Tax","Matching","MapQ","AS.max"
"8771","7c805dc8-f63f-4b45-8496-3cfe41df5bad","Lactobacillus_fermentum",93.8346883468835,4,2400
"8773","7c854aa6-eb57-4363-93a9-ca49eb047b8c","Lactobacillus_casei",96.1432506887052,0,2532
"8779","7c89b8d2-a57e-42e1-9182-0204b4974eec","Pediococcus_claussenii",88.222384784199,0,1736
"8783","7c91732d-b265-40ff-8179-bdcd016d5f09","Lactobacillus_buchneri",87.0664739884393,1,1662
"8786","7c92cd60-c777-4d99-bf73-9215f21dd124","Lactobacillus_paracasei",81.0491803278689,0,1354
"8788","7cd19baa-ace9-4e08-aadb-66f8d59d5bdc","Lactobacillus_casei",88.5791978246091,0,1908
"8793","7d08b9f5-4746-43cf-a07a-01c80e222aa4","Pediococcus_claussenii",83.4298118668596,21,1378
"8797","7d0a3d7d-7ba4-4cf0-9adc-0481c88c213e","Pediococcus_claussenii",80.8171745152355,0,1156
"8801","7d12adee-ce0a-4778-92eb-c46ff46bcd3f","Lactobacillus_paracasei",96.9050894085282,15,2608
"8804","7d2eb8ae-468c-43b5-ba20-ba0a7d1aeda9","Lactobacillus_fermentum",90.8232118758435,1,2104
"8808","7d47140e-f639-4791-a20f-6adc2a97701d","Lactobacillus_paracasei",94.1998602375961,10,2338
"8812","7d542344-b905-4c47-b04d-b305ef1326b3","Lactobacillus_paracasei",92.9896907216495,1,2252
"8815","7d567f17-e6fb-4a8f-8c02-30440826b1f7","Lactobacillus_buchneri",88.4587289992695,0,1742
"8816","7d700e27-1cbb-48ed-8003-dc1820b66c48","Lactobacillus_casei",96.9717825189264,0,2620
"8822","7d96627f-a8e1-48b2-9abd-7f7393875dd6","Lactobacillus_fermentum",89.054054054054,0,1906
"8827","7da592e1-f21d-4616-91ea-c6065bdcfa07","Lactobacillus_buchneri",84.6634281748785,0,1504
"8831","7da6f496-fb7a-413f-9993-235c871d7831","Lactobacillus_paracasei",90.2718168812589,1,1924
"8834","7daf07ac-4b67-44ed-8136-737585d4fa1c","Lactobacillus_ginsenosidimutans",84.5588235294118,0,1402
"8838","7dba0e12-23ea-4984-96fa-e1fb19a15eec","Lactobacillus_casei",90.6077348066298,0,2042
"8843","7dc3b082-2a6e-4e34-938d-3020d3d05e1d","Lactobacillus_casei",95.6760466712423,0,2498
"8847","7dcc3ffc-f79a-42c6-9512-1085d1be03a8","Lactobacillus_casei",89.205298013245,0,1978
"8851","7dd5c4b3-e2cc-46d7-b23b-dfbf8222e19d","Lactobacillus_fermentum",94.429347826087,4,2410
"8855","7de3f0a0-3259-4ffc-abcd-e532e6e5f4f6","Lactobacillus_fermentum",94.8122866894198,0,2426
"8859","7df00847-25b7-42ba-93b5-9889661eb86a","Lactobacillus_casei",91.7066483893077,0,2176
"8862","7e06c09d-ef8f-4ca7-8f52-7a3d072da75c","Lactobacillus_fermentum",94.5392491467577,0,2416
"8865","7e1285f6-8892-4a96-9cf0-3eb5584d9a85","Lactobacillus_casei",90.6420765027322,0,2058
"8872","7e1e416a-9516-4f1f-aabc-c0e901963a3e","Lactobacillus_fermentum",93.1152010906612,0,2308
"8877","7e2eab93-f3c7-4cd1-9a09-80115d08db94","Lactobacillus_fermentum",87.1054398925453,1,1788
"8883","7e2f7fce-6334-480d-81e9-be7dc489d88e","Lactobacillus_fermentum",86.6710439921208,0,1796
"8886","7e510ce0-dec2-4243-bdbf-82129e1ed6ae","Lactobacillus_paracasei",94.8311509303928,0,2422
"8890","7e53c3f6-21b3-4152-a8bc-f8e18f4f2493","Lactobacillus_delbrueckii",91.8862690707351,0,2150
"8894","7e569368-0d9d-466e-b266-6deb3016316e","Lactobacillus_johnsonii",74.9461593682699,0,622
"8895","7e56e11c-43a3-445d-b2c4-456971f3d6cc","Lactobacillus_casei",89.9730820995962,0,2016
"8899","7e5ecab6-f7ae-4595-b350-657e6ec36d6d","Lactobacillus_casei",94.6684894053315,0,2432
"8903","7e6044b8-2552-4d83-b20f-c16f326dbe2f","Lactobacillus_fermentum",95.1799049558724,5,2480
"8907","7e683b89-2645-47f7-b7d5-937561b4753d","Lactobacillus_casei",93.9455782312925,1,2366
"8914","7e79ea71-a933-4263-8c18-abecab23c7bf","Lactobacillus_paracasei",87.6900796524258,1,1692
"8919","7e81704d-ced6-4a7c-a249-297da3540d0c","Lactobacillus_brevis",88.6002886002886,1,1796
"8924","7e86fb49-b762-4667-a6f2-7ea8e7b48bff","Lactobacillus_fermentum",91.4131169709263,1,2140
"8926","7e8a34d3-7837-4060-9a95-58501a32a8ca","Lactobacillus_casei",94.9897048730268,0,2462
"8929","7e9064b1-73b0-4437-803e-8cd558dd732d","Lactobacillus_casei",89.5373665480427,0,1904
"8934","7eb5eaa0-ccfd-4c36-8b28-c7756438f865","Lactobacillus_paracasei",87.4664879356568,0,1778
"8937","7ec8d836-7078-4da9-9854-a7dcb224da7b","Lactobacillus_fermentum",90.4793608521971,0,2104
"8941","7ecf1400-502c-44b3-a564-426390d64c7b","Lactobacillus_fermentum",90.0401069518716,0,2034
"8944","7eeb4fab-7a6d-489b-9720-85a059c9b4be","Lactobacillus_paracasei",85.7239057239057,1,1650
"8951","7ef7edcc-fc2b-4009-ac3d-8c930041ea84","Lactobacillus_salivarius",81.9971870604782,1,1198
"8953","7f0b2638-4193-4c60-8c62-b15d74175e0a","Lactobacillus_casei",84.4534962661236,0,1488
"8961","7f1df41e-f5af-468b-9795-3c71b9f27a6b","Lactobacillus_paracasei",93.7671232876712,1,2336
"8964","7f226563-e8a7-4281-bbe7-908ff423b2f3","Lactobacillus_fermentum",95.4359673024523,12,2494
"8970","7f55e358-3ecc-4772-a204-417a117ff473","Lactobacillus_oris",84.1511936339523,1,1544
"8972","7f572bc6-c0f9-49c0-aef7-ba17a7419a69","Lactobacillus_casei",93.4426229508197,0,2326
"8977","7f575d17-c316-41f7-bb61-23e4705b33da","Lactobacillus_delbrueckii",95.0241879751209,1,2440
"8980","7f7a0bc4-6135-4730-980f-6022fb98feee","Lactobacillus_fermentum",92.3076923076923,1,2210
"8983","7f90a937-34c4-4856-b660-bf3f1a8e0f67","Lactobacillus_brevis",84.6093133385951,0,1340
"8989","7fa26cff-4b4b-4106-be3d-fe912b452254","Lactobacillus_casei",92.8131416837782,0,2260
"8993","7faa9b73-0106-4801-b6ae-033705dcc6ba","Pediococcus_claussenii",86.552217453505,0,1672
"8997","7fc36c32-e381-421d-aad9-61746c2b1c42","Lactobacillus_brevis",85.3675945753034,0,1518
"9002","7fc43d5e-1d31-4665-8078-27c1e89dfcd2","Lactobacillus_brevis",88.1550610193826,0,1766
"9006","7fce80eb-904f-496a-9a94-f63431f6ba09","Lactobacillus_fermentum",92.8127159640636,1,2232
"9010","7fdd9130-18f4-4ef3-9bbc-4577a6ec7ba5","Lactobacillus_casei",86.1594202898551,1,1544
"9014","7fe0b0b8-f7d5-4bed-8de2-a077d3b061d7","Lactobacillus_buchneri",84.4555873925501,1,1428
"9019","7fe46ed8-c9cf-46ac-b729-92b8869c726c","Lactobacillus_fermentum",91.4634146341463,0,2118
"9024","7ff7c0b5-a3d1-4576-82ce-b2ff7d3ad80e","Lactobacillus_paracasei",93.75,1,2340
"9028","8003873a-398c-400a-b129-38890546b798","Lactobacillus_fermentum",94.3874058863792,2,2404
"9031","80237fc2-b320-4cf3-a040-d8c965c88333","Lactobacillus_ginsenosidimutans",83.2611832611833,0,1324
"9037","804deb15-8ef4-479a-9369-7da6dd10ce07","Lactobacillus_buchneri",86.1250898634076,0,1586
"9040","807e5bf9-a707-458c-b42c-40b13d7a4117","Lactobacillus_brevis",80.1516195727085,1,1160
"9046","807fbb09-a20d-4a8d-aebb-e36ad6431c83","Lactobacillus_brevis",85.6115107913669,0,1544
"9048","808171f2-682a-487a-8294-aac16c9fe791","Lactobacillus_casei",91.7582417582418,0,2168
"9053","8084abc5-90b3-404a-b304-a0beb8b01be4","Lactobacillus_casei",92.6962457337884,0,2242
"9058","8089de9d-cabb-4266-bddf-96ec8d2cd44b","Lactobacillus_casei",88.5901162790698,0,1760
"9061","80b3370e-6c2b-4855-8528-f4315d6b3ecb","Lactobacillus_casei",88.7162162162162,0,1916
"9065","80b50b75-0a54-4149-a86e-26dff0a44630","Lactobacillus_casei",87.7483443708609,0,1884
"9073","80c163b1-4888-4412-829b-f41e06fe7d85","Pediococcus_claussenii",86.366880799429,0,1646
"9076","80df5407-1b1e-4789-b6ae-a3574a205d5d","Lactobacillus_casei",95.0066577896138,0,2524
"9081","8135f93a-00a1-4989-9d9e-6b7d2ab31f97","Lactobacillus_paracasei",90.6992084432718,0,2138
"9085","813bde94-757c-4710-a4c0-158035e829fc","Lactobacillus_paracasei",88.2882882882883,1,1792
"9086","8144ec21-eb24-4266-90ce-45e85c3e8fb8","Lactobacillus_casei",96.1325966850829,0,2532
"9092","814f56e9-0793-4b3f-8f08-ae00c93943cc","Lactobacillus_ruminis",84.7916666666667,1,1518
"9094","8152fe5e-3f53-400c-b7b7-d05f6f97a5f1","Lactobacillus_brevis",86.9178082191781,0,1748
"9101","81534140-e5ff-4216-a27c-6bfe35d6b7be","Lactobacillus_buchneri",85.1278600269179,1,1610
"9102","816a1be2-442c-45f7-b5bf-c1cd17b6adbf","Lactobacillus_casei",94.6712802768166,0,2392
"9107","816cdbd9-1ab0-4e94-ba67-d7954cfc4f0c","Lactobacillus_paracasei",92.8251121076233,1,2074
"9111","81b09a7d-54c5-48aa-b0d6-239f64c5d7a1","Lactobacillus_paracasei",93.6849410131853,8,2310
"9112","81bb04b6-ac62-436f-a4bb-74dc2104b9f7","Lactobacillus_casei",91.7400135409614,0,2204
"9118","81bdc80b-0ee5-40c4-88e5-6693766af4d0","Lactobacillus_fermentum",85.3789403085178,0,1652
"9121","81c42352-345a-44da-b5c8-ad415a62ab83","Lactobacillus_casei",88.9039242219215,0,1944
"9128","81dbc13a-c19e-4018-ae58-18f3b0afaaef","Lactobacillus_paracasei",89.4451962110961,7,1970
"9130","81ef0ea6-f444-404b-8d8e-695bbe7813b5","Lactobacillus_casei",85.9719438877756,0,1682
"9137","81fa0656-fe5d-4bfc-9445-4717f479995a","Lactobacillus_fermentum",93.8117182356814,0,2442
"9142","8216e523-c97a-4bc5-9304-53117bfbada8","Lactobacillus_fermentum",92.6779661016949,1,2232
"9147","82185788-46d4-4ee6-a871-de7b7e4207ec","Carnobacterium_sp",81.5916398713826,1,1074
"9151","821cb10e-2806-47b1-81a8-3443c6f18917","Lactobacillus_buchneri",93.9958592132505,1,2352
"9153","8227e2e0-0fe1-49f9-b504-be92fb920673","Lactobacillus_fermentum",92.2181818181818,0,2066
"9159","82622a54-d711-409a-8f1b-5e6aa017fe13","Pediococcus_pentosaceus",86.366830639494,17,1642
"9164","826e7fd0-15cb-4d14-ab43-c1672a2e53d6","Lactobacillus_fermentum",87.5259875259875,1,1740
"9169","82801005-e80a-4424-b3d3-e01d341788a5","Lactobacillus_paracasei",89.3970893970894,0,1930
"9172","82809824-0ba2-47a7-9458-08a51a3cd6e5","Lactobacillus_casei",94.7867298578199,0,2438
"9180","8283ff1d-59eb-483c-a86e-c5bf7f8d65e7","Lactobacillus_paracasei",88.410825815406,0,1830
"9181","82989c40-1078-4623-8b91-82dc4f53d876","Lactobacillus_casei",92.6878808395396,0,2272
"9186","829c4afc-32c9-4a6d-8095-60aef4dafc83","Lactobacillus_casei",89.788972089857,0,1990
"9191","82a7904a-3952-47b2-84c7-d79363c3b410","Lactobacillus_fermentum",95.3456536618754,0,2474
"9195","82ae8796-4908-4299-9e8d-b4df392a8b7d","Lactobacillus_fermentum",88.7883008356546,0,1866
"9201","82cf1733-0574-4b1f-a3b8-f5642ac0118c","Lactobacillus_fermentum",82.9501915708812,1,1490
"9204","82d1a4f4-9b38-4c91-9846-34fa7d950020","Lactobacillus_casei",90.945945945946,0,2092
"9206","82d51113-be30-4a07-b43d-f264d70b5eab","Lactobacillus_casei",95.2883834281072,0,2084
"9208","82e35739-7d92-4f9a-af8f-ec5af1d00d02","Lactobacillus_casei",94.5242984257358,0,2392
"9213","82e8664a-e0e3-4520-887a-08d11f33c5eb","Lactobacillus_fermentum",94.041095890411,0,2364
"9215","82f69fb4-2f8f-4c02-854a-dcd3f2cdaee5","Lactobacillus_casei",91.8077183480027,0,2198
"9219","830a0ff0-81a3-4442-9e50-5f4b3f50233b","Lactobacillus_fermentum",89.4409937888199,1,1962
"9224","830e4483-839b-409d-99db-d7ef775c9f2b","Lactobacillus_casei",86.6407263294423,0,1794
"9230","83138deb-bc51-4564-b287-14a1d542ca88","Lactobacillus_fermentum",96.3673749143249,0,2562
"9234","832ebfe3-9072-4506-9adc-927ee899f55d","Lactobacillus_paracasei",92.4253459577567,0,2088
"9237","8344750d-e321-4bd7-9858-ad90f1d3a112","Lactobacillus_fermentum",93.9944134078212,0,2320
"9240","8347cdee-5b7a-4562-8d56-73fd843bc326","Lactobacillus_casei",91.5220293724967,0,2196
"9248","834def11-c01e-46a7-9690-132475a9d6e2","Lactobacillus_rhamnosus",87.4048442906574,0,1768
"9251","835601f6-acba-45ad-bba6-5b43e1bbeedd","Lactobacillus_paracasei",95.0932964754665,0,2452
"9254","836698c9-3e74-4b28-92b4-6799e1b3b600","Lactobacillus_fermentum",86.5598885793872,0,1690
"9258","836d6bb5-2ea4-4c71-a81e-513b694791ed","Lactobacillus_casei",86.7897727272727,0,1620
"9264","83753534-0b8d-4f9c-8389-ee598c790634","Lactobacillus_casei",94.222833562586,0,2366
"9267","83816abe-ef61-4f78-a11c-f48a77da736c","Lactobacillus_salivarius",81.2326869806094,1,1194
"9274","8383febd-2b32-4d23-8a4f-256db05ac6b1","Lactobacillus_fermentum",93.5767410412441,1,2332
"9277","838ec0cf-e4f8-4073-b279-7d9fab2f628a","Lactobacillus_fermentum",91.4535666218035,0,2174
"9279","839329a1-3b19-4642-823a-537261f8c4c4","Lactobacillus_casei",83.722576079264,0,1426
"9282","83a785c0-303c-44ad-9601-e5fe969d41c7","Lactobacillus_casei",89.2061281337047,0,1902
"9289","83a91889-71d4-4586-89db-e90eba749ed9","Lactobacillus_fermentum",88.6380189366351,0,1776
"9292","83c28ceb-a9f4-49bb-960e-3189c7489a54","Lactobacillus_buchneri",83.9846743295019,0,1334
"9296","83cab76c-ffb5-4c2e-b2fd-7302af1a005c","Lactobacillus_fermentum",90.1761517615176,1,2030
"9300","83ccbca9-2976-4929-868f-dca7d94794de","Lactobacillus_paracasei",93.3743169398907,10,2302
"9302","83d3469d-9eb4-4418-8f9a-b3bf03700fbf","Lactobacillus_casei",90.7782864617397,0,2180
"9312","83f2991c-ef6c-4655-8308-29d86a650f26","Lactobacillus_buchneri",84.3079200592154,7,1384
"9316","8406fb78-d017-4cf1-a564-90db47cef094","Lactobacillus_rhamnosus",90.5385735080058,1,1924
"9321","840ef7c4-be8c-4ad3-81ad-7db0feb43d37","Enterococcus_faecium",80.5980528511822,0,1138
"9325","840f7230-672c-4730-8156-3477fe08bfa8","Lactobacillus_fermentum",85.3159851301115,9,1800
"9328","842ee2c3-f2be-4048-9adc-387e5e7c593b","Lactobacillus_casei",88.8811674774149,0,1872
"9334","8455caa7-d4ea-4dce-b1fa-5d406c0b13a6","Lactobacillus_salivarius",85.132237312366,0,1524
"9336","845a1ae6-3df7-48e5-9fa9-7e8cdb4f1e82","Lactobacillus_casei",95.2380952380952,0,2376
"9344","846e457c-deeb-4868-a32b-9f3c7d4a52cf","Lactobacillus_paracasei",89.4160583941606,5,1838
"9349","84817d3f-f84a-4fce-a12e-b3df25de5dab","Lactobacillus_paracasei",83.6206896551724,1,1426
"9352","84abb29e-9e8f-4dda-97dd-160c6a80b381","Lactobacillus_fermentum",88.3845126835781,0,1880
"9357","84cc9967-b100-40da-9aa6-6ab9d31ad5ef","Lactobacillus_fermentum",91.2719891745602,8,2118
"9362","84e0d619-144a-4f2d-982e-2fcb877c312d","Lactobacillus_buchneri",88.3164005805515,1,1762
"9365","8506ff95-1c5b-4f16-81e2-0bcc6a26daed","Lactobacillus_fermentum",89.3990546927752,0,1932
"9368","85118c0c-1cd6-42f5-89a2-6ed4d67a1373","Lactobacillus_casei",87.085635359116,0,1718
"9373","8511a165-c7f6-45bd-b6f0-cb7aa2f40e36","Lactobacillus_casei",95.2577319587629,0,2460
"9378","853846ed-3e07-4f3e-9026-3e1c1ce44cdd","Lactobacillus_fermentum",93.3423913043478,0,2336
"9379","8543b2bf-e647-402f-9ae8-55d73b44b248","Lactobacillus_casei",90.564738292011,0,2052
"9388","855aac22-bd71-415c-abef-fb242b76ffd4","Lactobacillus_rhamnosus",88.1712626995646,1,1724
"9391","855c4d6c-f524-49f2-aa2c-649922985f81","Lactobacillus_fermentum",93.1379556826304,0,2200
"9395","855ed447-c188-4bb5-acc6-5f514bdc2787","Lactobacillus_fermentum",93.4515688949523,2,2332
"9398","856ae385-fd26-4f33-98a4-3dfe72ee2df0","Pediococcus_claussenii",86.613021214338,0,1598
"9400","8570b4b4-152e-4c33-b118-f0953c3262d7","Lactobacillus_casei",91.6833000665336,0,2204
"9406","8577fa15-d1a5-42dd-9d5d-32e3938ef1c3","Lactobacillus_paracasei",92.901023890785,14,2256
"9409","857d09eb-5a82-4fd8-8cde-65d92bc09f2b","Lactobacillus_fermentum",93.0584192439863,0,2236
"9413","858f6954-d84e-4bcf-b0fd-8f33d9768d4a","Lactobacillus_fermentum",95.6819739547635,11,2504
"9416","85b62d22-eb38-404c-a7f5-1f4b79b87c0e","Lactobacillus_fermentum",93.8053097345133,0,2372
"9419","8623c3c7-b702-407e-9f9c-06e7e9328532","Lactobacillus_casei",82.3026315789474,1,1330
"9423","8632c4a6-0100-4073-b132-618aea7367f4","Lactobacillus_casei",92.5252525252525,0,2288
"9425","8656d87e-65a9-4526-9e86-b6d658e3e24c","Lactobacillus_casei",94.973544973545,0,2534
"9430","866636f6-9035-4f7d-aefa-6d5db16a651c","Lactobacillus_paracasei",89.8672257162823,0,1930
"9433","8695b5ed-aea8-492a-95f2-beec2095ec69","Lactobacillus_fermentum",94.3989071038251,0,2400
"9438","8696338a-bf7a-4467-9db0-4d4f1212ff6a","Lactobacillus_paracasei",93.5020519835841,1,2300
"9441","869a345b-8c7b-434e-9d8f-6983e0fc5fb4","Lactobacillus_fermentum",93.0821917808219,8,2278
"9443","86ae3e2c-4191-443f-ac8c-3bb65a496464","Lactobacillus_casei",93.6943111720356,0,2316
"9447","86b3fc18-8395-4781-a539-92ad86e6577d","Enterococcus_faecium",80.1840056617127,0,1134
"9450","86c54c9b-c0f6-451a-9f76-aa2631f90937","Lactobacillus_fermentum",90.3806228373702,0,2026
"9453","86e842d8-dd41-472f-b8e8-4ad5e23eb3d1","Lactobacillus_paracasei",95.7300275482094,6,2502
"9454","86ec9836-7c09-4803-95a5-c2a48a34b384","Lactobacillus_casei",92.7486187845304,0,2236
"9458","87081cbb-e83d-4796-bced-827334415fa2","Lactobacillus_fermentum",88.231338264963,0,1864
"9463","87171cc2-969e-4903-9318-46938ffef57d","Lactobacillus_paracasei",94.4329896907216,0,2374
"9465","87392e27-a168-450c-8f3c-025d3c138d45","Lactobacillus_casei",91.588785046729,0,2202
"9470","875dee95-68bd-44d2-bb2f-991f1db25f12","Lactobacillus_casei",91.0027472527473,0,2106
"9476","877766be-e53a-4d4e-84f2-f4c31da3cdbc","Lactobacillus_brevis",82.313829787234,0,1352
"9480","87822455-d147-4346-8bbc-d13da5f4e5ed","Lactobacillus_casei",92.3809523809524,0,2232
"9484","879b289a-53da-45d6-8855-396cc6fbbb92","Lactobacillus_casei",93.6126373626374,0,2300
"9488","879b8493-0972-4ea2-97e1-98bf159c0686","Lactobacillus_casei",91.358024691358,0,2118
"9492","87b7ffd0-0950-4be1-ab29-fbd6728a417d","Lactobacillus_casei",88.7525562372188,0,1900
"9495","87de0de8-f7bc-4fea-87f1-510cdda390e6","Lactobacillus_casei",94.3383356070941,0,2398
"9501","87eb995e-4f25-4bea-aa2f-b9e896815c19","Lactobacillus_paracasei",83.2655826558265,19,1406
"9504","880bf4ca-1cdd-4866-a588-71fdb6d8ca82","Lactobacillus_buchneri",86.8289191123837,1,1642
"9505","88102cd2-d7da-43b6-8751-9cc28aaf68ac","Lactobacillus_casei",93.5950413223141,0,2302
"9508","881c0f25-2784-4387-8b0a-e1a679f5039b","Lactobacillus_casei",91.5654520917679,0,2174
"9513","882970a5-43bd-4441-976a-2a4160e99eca","Lactobacillus_casei",94.6252838758516,0,2196
"9516","8837a0d7-4389-488c-8c5e-6f6aba099397","Lactobacillus_casei",91.7734322319622,0,2192
"9521","8864a483-df45-4e78-92a1-e0a1c202d230","Lactobacillus_casei",88.013468013468,0,1852
"9524","88673caf-17bc-423f-b0c2-8dc326b5c7ed","Lactobacillus_casei",89.7348742352141,0,1982
"9527","8879562a-5b9c-4f5f-8bf2-0b72302efb7a","Lactobacillus_casei",93.0422919508868,0,2290
"9531","8887b886-c37a-4105-b2f8-e9e3c3936361","Lactobacillus_paracasei",88.280701754386,0,1804
"9538","888be787-cb91-498c-97b1-c06e7b04ded1","Lactobacillus_paracasei",89.8853674983142,0,2010
"9540","888dcad9-32ee-4b3a-9ccc-2c00ca4f2f4f","Lactobacillus_fermentum",86.4724919093851,0,1748
"9543","8890e3b7-fcfd-4a4d-b324-e01df73baf19","Lactobacillus_casei",94.0896739130435,0,2398
"9547","8892cdb2-e609-451e-bc2d-26392bf3fcc2","Lactobacillus_paracasei",88.5465505693235,0,1912
"9550","889acf64-da8d-4e26-81d4-e2741ef96a80","Lactobacillus_fermentum",87.0643431635389,1,1748
"9552","88a817c0-7216-4b2c-af70-6d47d357553a","Lactobacillus_casei",86.9272237196765,0,1762
"9560","88b8cbc7-7580-4c0b-a126-3759fc7a6b00","Lactobacillus_fermentum",84.9056603773585,0,1560
"9565","88c36d2d-7871-46ef-8fa1-1044dd8abfe7","Lactobacillus_fermentum",86.6844207723036,0,1756
"9567","88dcb9f2-a092-4ba4-817d-724edec0d016","Lactobacillus_casei",86.9088416723783,0,1708
"9575","88debb4c-ae8a-4a04-8004-d3ff1d3b11e8","Lactobacillus_paracasei",88.6206896551724,1,1854
"9576","88f63381-dd0c-45aa-ab35-bbdeb0dbe67f","Lactobacillus_casei",93.8388625592417,0,2060
"9579","8928cf65-653a-47bc-b021-4b0600615143","Lactobacillus_fermentum",96.1670088980151,11,2556
"9581","892a2189-e33c-4497-affc-b8d120976215","Lactobacillus_casei",84.7606203641268,0,1568
"9589","892d30af-76f0-4a46-ac88-ec41f4b91c39","Lactobacillus_salivarius",86.1428571428571,0,1576
"9594","892f2f28-ad57-40d0-b792-d7181eaf8911","Lactobacillus_paracasei",94.0533151059467,3,2370
"9597","8930bd00-8b8b-4d52-913f-6ceef5a139d3","Lactobacillus_fermentum",90.3071672354949,0,2050
"9600","893686b2-1666-40bd-b13b-3a67909963eb","Lactobacillus_paracasei",91.8588873812755,0,2180
"9603","8950d7e5-f4c8-4001-a009-47c6881a141a","Lactobacillus_paracasei",81.5866084425036,0,1244
"9606","8950fff8-1093-4c63-921b-c63af6c5ba6d","Lactobacillus_buchneri",80.6748466257669,0,1034
"9611","8958e273-665a-432d-a724-37a3ce6a1028","Pediococcus_claussenii",87.5917767988253,0,1672
"9616","89598b87-c0f3-48fc-a8e4-abb3dc2d8b14","Lactobacillus_fermentum",88.5088919288646,0,1954
"9619","895ef2da-02ee-441d-9ffe-4026b559c68b","Lactobacillus_casei",92.8666666666667,0,2300
"9625","89634470-9e50-420a-b569-b8446bb1fa9e","Lactobacillus_fermentum",95.1799049558724,1,2470
"9629","8973c09c-e9fd-45a2-9dfd-5ec069bd7a7d","Lactobacillus_fermentum",88.4146341463415,1,1898
"9634","897f7854-ce8c-4513-b5b6-5abaac6b6564","Lactobacillus_fermentum",80.7220708446866,1,1206
"9639","89900df8-7062-4ef9-8575-ebfcd1a3a87e","Lactobacillus_fermentum",89.7418927862343,0,2056
"9643","899223fc-5599-4fc9-b1b6-928d1c3d2ccc","Lactobacillus_casei",89.3574297188755,1,1978
"9650","8996f53d-c469-43cd-ac37-1acec5d11e00","Pediococcus_claussenii",87.0621872766262,1,1682
"9651","899b1fa6-e2a4-406d-8de9-524de1ebba8f","Lactobacillus_casei",94.3498978897209,0,2398
"9656","89ad143c-0c04-4090-a229-8c02eab74a79","Lactobacillus_casei",89.4882434301522,0,1918
"9660","89b33e71-2781-450d-a472-7f108029f73e","Lactobacillus_casei",93.1412894375857,0,2276
"9665","89c8ec36-2189-493d-9f32-d797ca1b7e2e","Pediococcus_claussenii",83.0242510699001,0,1316
"9668","89d31c9f-da7e-4bde-8cec-73517b44ac8e","Lactobacillus_casei",93.891557995882,0,2352
"9674","89d70762-eb60-4af0-bcb1-0911f0ed00b7","Lactobacillus_fermentum",94.7619047619048,1,2426
"9678","89df7e8d-9d9c-4f42-96d6-c77079e8678f","Lactobacillus_fermentum",89.7860593512767,0,1924
"9682","89e2c26d-9f34-4154-b411-c8253834f4ea","Lactobacillus_paracasei",83.4346504559271,0,1296
"9685","89e4b6ad-d470-47ee-8acb-9ae421b79a9b","Lactobacillus_casei",88.8140161725067,0,1940
"9691","89f51b07-b540-45ba-97cf-a703054ab584","Lactobacillus_casei",94.5741758241758,0,2404
"9698","8a135076-25aa-4beb-ada4-4cd552f787f6","Lactobacillus_paracasei",85.8565737051793,0,1652
"9699","8a168508-2545-40e5-aa37-0a1c34071618","Lactobacillus_casei",93.9041095890411,0,2354
"9701","8a174293-7cb9-4961-9ca5-7ea245b850d3","Lactobacillus_casei",89.7834912043302,0,1988
"9704","8a2ce5b2-df65-4492-8689-e083ad0eabd9","Lactobacillus_casei",88.4320557491289,0,1826
"9711","8a37004d-9c4f-4b47-bbaf-ca875180e4c5","Lactobacillus_buchneri",87.6008804108584,1,1680
"9713","8a40be67-f836-4c16-82fc-417740a74945","Lactobacillus_fermentum",92.8977272727273,0,2194
"9715","8a431468-79ab-431f-b5ab-44abbf4c82c7","Lactobacillus_casei",95.1823812801101,0,2466
"9721","8a436fa4-951b-454a-a232-8c8e55c052a0","Lactobacillus_paracasei",91.0836762688615,1,2151
"9725","8a609a3d-181f-4043-a99d-14f96a4a1215","Lactobacillus_paracasei",88.5582010582011,1,1960
"9728","8a809d33-510e-4340-befa-c15d9df92f24","Lactobacillus_fermentum",94.551724137931,0,2398
"9733","8aa6db8e-a8b6-4243-ba7d-2635e191519a","Lactobacillus_fermentum",92.3549488054608,1,2226
"9736","8aa98b3b-9196-49e3-af86-13cb4f7d42a4","Lactobacillus_fermentum",95.6908344733242,14,2526
"9741","8aabf1fb-b0f7-4cd4-991e-5336e243a403","Lactobacillus_fermentum",94.4666666666667,1,2494
"9744","8aacad30-e328-455d-b3a1-fc43f65a418c","Lactobacillus_fermentum",88.6333771353482,1,1974
"9749","8aadfdb5-42b6-4a3c-956f-926fb95a7650","Lactobacillus_fermentum",92.539356605065,1,2210
"9754","8aafb91b-07a7-44d4-aac1-5dfd85ce0af6","Lactobacillus_fermentum",88.0494505494505,1,1822
"9757","8ac9474a-90e7-421a-959b-e46a866d3614","Lactobacillus_fermentum",93.5923653715065,0,2316
"9762","8aed60ec-86b0-4e4f-92d3-0dd9c765654f","Lactobacillus_paracasei",91.6957431960921,1,2122
"9765","8aedde81-4fe2-4118-bbf6-cb958d5e70a2","Lactobacillus_fermentum",88.6868686868687,0,1904
"9769","8af629b8-0d51-4fdd-9fe2-47914e7d3b65","Lactobacillus_casei",89.4314381270903,1,2000
"9776","8b0c2716-c60c-479a-96aa-fb24940d0868","Lactobacillus_paracasei",91.0580204778157,1,2112
"9780","8b206390-af95-410d-969a-66198da3e773","Lactobacillus_salivarius",81.3019390581717,0,1204
